"","word","version_with_order","ambiguity_type","dominance_right","sd_dominance"
"767","seal","M2_b_M1_a","Homonymy",-0.75,1.48804761828569
"768","seal","M2_b_M1_b","Homonymy",-0.444444444444444,1.42400062421959
"769","serve","M1_a_M2_a","Polysemy",-1.41666666666667,1.16450015288132
"770","serve","M1_a_M2_b","Polysemy",-1.53846153846154,0.877058019307029
"771","serve","M1_b_M2_a","Polysemy",-1.09090909090909,1.13618180363404
"772","serve","M1_b_M2_b","Polysemy",-0.333333333333333,2.08166599946613
"773","serve","M2_a_M1_a","Polysemy",1.16666666666667,1.33711584684304
"774","serve","M2_a_M1_b","Polysemy",1.25,1.38873014965883
"775","serve","M2_b_M1_a","Polysemy",1,1.4142135623731
"776","serve","M2_b_M1_b","Polysemy",0.0833333333333333,1.72986249234563
"777","sing","M1_a_M2_a","Polysemy",-0.833333333333333,1.19341628287971
"778","sing","M1_a_M2_b","Polysemy",-1.8,0.447213595499958
"779","sing","M1_b_M2_a","Polysemy",-0.583333333333333,1.44337567297406
"780","sing","M1_b_M2_b","Polysemy",-1.88888888888889,0.333333333333333
"781","sing","M2_a_M1_a","Polysemy",0.333333333333333,1.3228756555323
"782","sing","M2_a_M1_b","Polysemy",0.333333333333333,1.50554530541816
"783","sing","M2_b_M1_a","Polysemy",1.29411764705882,1.31171194829281
"784","sing","M2_b_M1_b","Polysemy",1.5,0.534522483824849
"785","spill","M1_a_M2_a","Polysemy",-1.5,0.904534033733291
"786","spill","M1_a_M2_b","Polysemy",-1.2,0.918936583472681
"787","spill","M1_b_M2_a","Polysemy",-0.615384615384615,1.38675049056307
"788","spill","M1_b_M2_b","Polysemy",-1,1.22474487139159
"789","spill","M2_a_M1_a","Polysemy",2,0
"790","spill","M2_a_M1_b","Polysemy",0.571428571428571,1.81265393434993
"791","spill","M2_b_M1_a","Polysemy",1.58333333333333,0.514928650544437
"792","spill","M2_b_M1_b","Polysemy",1.28571428571429,1.11269728052837
"793","stake","M1_a_M2_a","Polysemy",-0.5,1.22474487139159
"794","stake","M1_a_M2_b","Polysemy",1.33333333333333,1
"795","stake","M1_b_M2_a","Polysemy",-0.428571428571429,1.39727626201154
"796","stake","M1_b_M2_b","Polysemy",0.333333333333333,1.3228756555323
"797","stake","M2_a_M1_a","Polysemy",-0.222222222222222,1.20185042515466
"798","stake","M2_a_M1_b","Polysemy",0.222222222222222,1.48136573621926
"799","stake","M2_b_M1_a","Polysemy",-1.18181818181818,1.40129809949074
"800","stake","M2_b_M1_b","Polysemy",-0.1,1.66332999331662
"801","stall","M1_a_M2_a","Polysemy",-1,1.22474487139159
"802","stall","M1_a_M2_b","Polysemy",-1.42857142857143,1.13389341902768
"803","stall","M1_b_M2_a","Polysemy",-1.71428571428571,0.487950036474267
"804","stall","M1_b_M2_b","Polysemy",-1.11111111111111,1.26929551764398
"805","stall","M2_a_M1_a","Polysemy",0.846153846153846,1.14354374979373
"806","stall","M2_a_M1_b","Polysemy",1,0.866025403784439
"807","stall","M2_b_M1_a","Polysemy",1,1.22474487139159
"808","stall","M2_b_M1_b","Polysemy",0.6,1.54919333848297
"809","stay","M1_a_M2_a","Polysemy",0.25,1.54478595163331
"810","stay","M1_a_M2_b","Polysemy",0.5,1.58113883008419
"811","stay","M1_b_M2_a","Polysemy",0.8,1.31656117720877
"812","stay","M1_b_M2_b","Polysemy",1.28571428571429,1.11269728052837
"813","stay","M2_a_M1_a","Polysemy",-1.09090909090909,1.37510330190466
"814","stay","M2_a_M1_b","Polysemy",-0.285714285714286,1.60356745147455
"815","stay","M2_b_M1_a","Polysemy",0.25,1.38873014965883
"816","stay","M2_b_M1_b","Polysemy",-0.692307692307692,1.25064086135971
"817","tap","M1_a_M2_a","Homonymy",-0.181818181818182,1.77866139656663
"818","tap","M1_a_M2_b","Homonymy",1.125,1.35620268186054
"819","tap","M1_b_M2_a","Homonymy",0.727272727272727,1.1908743922773
"820","tap","M1_b_M2_b","Homonymy",1,1.04446593573419
"821","tap","M2_a_M1_a","Homonymy",-1.2,1.30384048104053
"822","tap","M2_a_M1_b","Homonymy",-1.4,1.26491106406735
"823","tap","M2_b_M1_a","Homonymy",-0.461538461538462,1.45002210416397
"824","tap","M2_b_M1_b","Homonymy",-0.5,1.60356745147455
"825","tape","M1_a_M2_a","Polysemy",-1.125,1.35620268186054
"826","tape","M1_a_M2_b","Polysemy",-0.8,1.31656117720877
"827","tape","M1_b_M2_a","Polysemy",-1.07142857142857,1.20666646429076
"828","tape","M1_b_M2_b","Polysemy",-1.75,0.462910049886276
"829","tape","M2_a_M1_a","Polysemy",0.666666666666667,1.36626010212795
"830","tape","M2_a_M1_b","Polysemy",0.75,1.16496474502144
"831","tape","M2_b_M1_a","Polysemy",0.666666666666667,1.58113883008419
"832","tape","M2_b_M1_b","Polysemy",1.06666666666667,1.33452327853522
"833","term","M1_a_M2_a","Polysemy",0.166666666666667,1.46680440124618
"834","term","M1_a_M2_b","Polysemy",0,1.15470053837925
"835","term","M1_b_M2_a","Polysemy",-0.166666666666667,1.72240142436851
"836","term","M1_b_M2_b","Polysemy",1,1.22474487139159
"837","term","M2_a_M1_a","Polysemy",-0.615384615384615,1.38675049056307
"838","term","M2_a_M1_b","Polysemy",-1.11111111111111,1.26929551764398
"839","term","M2_b_M1_a","Polysemy",-0.857142857142857,1.3451854182691
"840","term","M2_b_M1_b","Polysemy",-0.428571428571429,1.50457178749844
"841","tick","M1_a_M2_a","Homonymy",-0.7,0.948683298050514
"842","tick","M1_a_M2_b","Homonymy",0.636363636363636,1.12006493318265
"843","tick","M1_b_M2_a","Homonymy",-0.727272727272727,1.61807966991178
"844","tick","M1_b_M2_b","Homonymy",-0.2,1.54919333848297
"845","tick","M2_a_M1_a","Homonymy",0.875,1.24642345475822
"846","tick","M2_a_M1_b","Homonymy",-0.166666666666667,1.46680440124618
"847","tick","M2_b_M1_a","Homonymy",1.125,1.35620268186054
"848","tick","M2_b_M1_b","Homonymy",0.25,1.38873014965883
"849","tip","M1_a_M2_a","Homonymy",0.4,1.34164078649987
"850","tip","M1_a_M2_b","Homonymy",-0.666666666666667,1
"851","tip","M1_b_M2_a","Homonymy",-0.454545454545455,1.6348477827392
"852","tip","M1_b_M2_b","Homonymy",0.5,1.73205080756888
"853","tip","M2_a_M1_a","Homonymy",0.166666666666667,1.46680440124618
"854","tip","M2_a_M1_b","Homonymy",-0.666666666666667,1.58113883008419
"855","tip","M2_b_M1_a","Homonymy",0,1.5
"856","tip","M2_b_M1_b","Homonymy",-0.727272727272727,1.61807966991178
"857","title","M1_a_M2_a","Polysemy",-1.09090909090909,1.37510330190466
"858","title","M1_a_M2_b","Polysemy",-1.33333333333333,1.211060141639
"859","title","M1_b_M2_a","Polysemy",-0.666666666666667,1.49747261825525
"860","title","M1_b_M2_b","Polysemy",-0.5,1.35400640077266
"861","title","M2_a_M1_a","Polysemy",1.71428571428571,0.487950036474267
"862","title","M2_a_M1_b","Polysemy",0.666666666666667,1.49747261825525
"863","title","M2_b_M1_a","Polysemy",0.666666666666667,1
"864","title","M2_b_M1_b","Polysemy",0.727272727272727,1.1908743922773
"865","toast","M1_a_M2_a","Homonymy",-1.55555555555556,0.52704627669473
"866","toast","M1_a_M2_b","Homonymy",-1.66666666666667,0.887625364598595
"867","toast","M1_b_M2_a","Homonymy",-1.09090909090909,1.37510330190466
"868","toast","M1_b_M2_b","Homonymy",-1.71428571428571,0.487950036474267
"869","toast","M2_a_M1_a","Homonymy",1.25,0.866025403784439
"870","toast","M2_a_M1_b","Homonymy",0.333333333333333,1.50554530541816
"871","toast","M2_b_M1_a","Homonymy",1.22222222222222,1.30170827931778
"872","toast","M2_b_M1_b","Homonymy",0.5,1.56669890360128
"873","toll","M1_a_M2_a","Homonymy",-0.833333333333333,1.19341628287971
"874","toll","M1_a_M2_b","Homonymy",-0.928571428571429,1.32805732697661
"875","toll","M1_b_M2_a","Homonymy",-1,0.925820099772551
"876","toll","M1_b_M2_b","Homonymy",-1,1.09544511501033
"877","toll","M2_a_M1_a","Homonymy",1.22222222222222,1.30170827931778
"878","toll","M2_a_M1_b","Homonymy",1,1.09544511501033
"879","toll","M2_b_M1_a","Homonymy",0.125,1.24642345475822
"880","toll","M2_b_M1_b","Homonymy",0.7,1.25166555703457
"881","track","M1_a_M2_a","Polysemy",-1.54545454545455,0.522232967867094
"882","track","M1_a_M2_b","Polysemy",-1.11111111111111,1.26929551764398
"883","track","M1_b_M2_a","Polysemy",0,1.87082869338697
"884","track","M1_b_M2_b","Polysemy",-0.4,1.26491106406735
"885","track","M2_a_M1_a","Polysemy",1.07692307692308,1.03774904332554
"886","track","M2_a_M1_b","Polysemy",-0.272727272727273,1.4893561757289
"887","track","M2_b_M1_a","Polysemy",1.33333333333333,0.887625364598595
"888","track","M2_b_M1_b","Polysemy",0.571428571428571,1.13389341902768
"889","yard","M1_a_M2_a","Homonymy",0.166666666666667,1.46680440124618
"890","yard","M1_a_M2_b","Homonymy",-1,1.4142135623731
"891","yard","M1_b_M2_a","Homonymy",-0.272727272727273,1.27207775634268
"892","yard","M1_b_M2_b","Homonymy",-0.846153846153846,1.34450448407296
"893","yard","M2_a_M1_a","Homonymy",-0.833333333333333,1.47196014438797
"894","yard","M2_a_M1_b","Homonymy",-0.25,1.38873014965883
"895","yard","M2_b_M1_a","Homonymy",0.75,1.16496474502144
"896","yard","M2_b_M1_b","Homonymy",0,1.33333333333333
